order_id,order_date,ship_date,delivery_date,customer_name,product_name,site_name,qty_m3,on_time_flag,in_full_flag,otif_flag,lead_time_days
ORD103551,2025-02-23,2025-03-01,2025-03-20,HB Lumber Ltd,Pulp High Grade,Auckland Port,51.3,0,1,0,25
ORD103552,2024-07-12,2024-07-15,2024-07-28,NZ Timber Co,Log A28,Auckland Port,28.6,0,1,0,16
ORD103553,2024-01-29,2024-01-30,2024-02-15,Shanghai Wood Corp,Timber Premium,Auckland Port,43.7,0,1,0,17
ORD103554,2025-10-10,2025-10-12,2025-10-31,HB Lumber Ltd,Timber Standard,Napier Port,57.3,0,1,0,21
ORD103555,2025-11-20,2025-11-27,2025-12-01,HB Lumber Ltd,Pulp Low Grade,Napier Port,33.1,1,1,1,11
ORD103556,2024-01-12,2024-01-16,2024-02-02,Tokyo Timber Group,Timber Premium,Napier Port,59.4,0,1,0,21
ORD103558,2025-12-18,2025-12-23,2025-12-31,HB Lumber Ltd,Timber Premium,Napier Port,72.2,1,1,1,13
ORD103559,2025-09-21,2025-09-22,2025-10-10,Shanghai Wood Corp,Pulp High Grade,Napier Port,52.2,0,1,0,19
ORD103560,2025-09-26,2025-10-03,2025-10-13,NZ Timber Co,Pulp High Grade,Auckland Port,46.8,1,1,1,17
ORD103561,2025-09-29,2025-10-05,2025-10-17,Tokyo Timber Group,Log A28,Auckland Port,42.6,0,1,0,18
ORD103562,2024-04-12,2024-04-15,2024-04-20,Tokyo Timber Group,Log A28,Napier Port,68.2,1,1,1,8
ORD103563,2025-10-11,2025-10-17,2025-10-29,NZ Timber Co,Timber Premium,Napier Port,49.5,0,1,0,18
ORD103564,2024-02-02,2024-02-08,2024-02-21,NZ Timber Co,Timber Standard,Napier Port,49.1,0,1,0,19
ORD103565,2025-04-03,2025-04-07,2025-04-20,Shanghai Wood Corp,Timber Standard,Napier Port,44.5,0,1,0,17
ORD103566,2025-10-25,2025-10-30,2025-11-06,HB Lumber Ltd,Pulp High Grade,Auckland Port,53.7,1,1,1,12
ORD103567,2025-04-08,2025-04-12,2025-04-24,Tokyo Timber Group,Pulp Low Grade,Napier Port,61.5,0,1,0,16
ORD103568,2025-03-21,2025-03-28,2025-04-09,Tokyo Timber Group,Timber Premium,Napier Port,41.1,0,1,0,19
ORD103569,2025-11-26,2025-12-01,2025-12-07,HB Lumber Ltd,Timber Standard,Auckland Port,63.6,1,1,1,11
ORD103570,2025-03-25,2025-03-26,2025-03-31,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,49.0,1,1,1,6
ORD103571,2024-07-08,2024-07-14,2024-07-28,HB Lumber Ltd,Pulp High Grade,Napier Port,57.8,0,1,0,20
ORD103572,2024-08-10,2024-08-14,2024-08-18,NZ Timber Co,Log A28,Auckland Port,42.7,1,1,1,8
ORD103573,2025-10-08,2025-10-15,2025-10-30,HB Lumber Ltd,Pulp Low Grade,Napier Port,51.7,0,1,0,22
ORD103574,2024-11-24,2024-11-25,2024-12-07,Shanghai Wood Corp,Pulp High Grade,Auckland Port,55.0,0,1,0,13
ORD103575,2024-03-10,2024-03-17,2024-04-03,Tokyo Timber Group,Pulp Low Grade,Auckland Port,42.2,0,1,0,24
ORD103576,2025-08-05,2025-08-06,2025-08-17,HB Lumber Ltd,Log B22,Auckland Port,57.7,0,1,0,12
ORD103577,2025-05-09,2025-05-13,2025-05-22,NZ Timber Co,Log B22,Auckland Port,51.9,1,1,1,13
ORD103578,2025-06-09,2025-06-11,2025-06-17,NZ Timber Co,Timber Premium,Napier Port,56.8,1,1,1,8
ORD103579,2024-08-16,2024-08-23,2024-09-10,NZ Timber Co,Log B22,Napier Port,64.0,0,1,0,25
ORD103580,2025-03-11,2025-03-16,2025-04-02,Tokyo Timber Group,Pulp Low Grade,Napier Port,48.6,0,1,0,22
ORD103582,2025-05-17,2025-05-23,2025-06-11,Saigon Builders,Log A28,Napier Port,52.8,0,1,0,25
ORD103583,2025-03-06,2025-03-09,2025-03-23,Saigon Builders,Pulp Low Grade,Napier Port,62.4,0,1,0,17
ORD103584,2024-03-22,2024-03-24,2024-04-03,NZ Timber Co,Log B22,Napier Port,56.8,1,1,1,12
ORD103585,2025-06-21,2025-06-26,2025-06-30,Saigon Builders,Timber Premium,Napier Port,41.1,1,1,1,9
ORD103586,2024-04-26,2024-05-03,2024-05-15,Tokyo Timber Group,Log B22,Auckland Port,47.5,0,1,0,19
ORD103587,2024-01-11,2024-01-16,2024-01-28,Saigon Builders,Log A28,Napier Port,55.0,0,1,0,17
ORD103588,2025-11-27,2025-11-29,2025-12-07,HB Lumber Ltd,Log A28,Auckland Port,58.5,1,1,1,10
ORD103589,2025-05-18,2025-05-20,2025-06-05,NZ Timber Co,Pulp High Grade,Napier Port,46.7,0,1,0,18
ORD103590,2025-06-30,2025-07-06,2025-07-09,HB Lumber Ltd,Timber Standard,Auckland Port,44.5,1,1,1,9
ORD103591,2025-05-18,2025-05-19,2025-06-06,NZ Timber Co,Pulp High Grade,Napier Port,33.1,0,1,0,19
ORD103592,2025-04-16,2025-04-20,2025-05-05,HB Lumber Ltd,Timber Standard,Auckland Port,56.4,0,1,0,19
ORD103593,2024-01-04,2024-01-09,2024-01-22,HB Lumber Ltd,Pulp High Grade,Auckland Port,40.6,0,1,0,18
ORD103594,2024-04-05,2024-04-12,2024-05-01,Tokyo Timber Group,Timber Standard,Auckland Port,59.8,0,1,0,26
ORD103595,2024-11-10,2024-11-13,2024-11-21,HB Lumber Ltd,Timber Premium,Napier Port,30.6,1,1,1,11
ORD103596,2024-04-18,2024-04-25,2024-05-04,Shanghai Wood Corp,Timber Standard,Napier Port,61.5,1,1,1,16
ORD103597,2024-04-04,2024-04-06,2024-04-13,Saigon Builders,Pulp High Grade,Napier Port,47.2,1,1,1,9
ORD103598,2025-08-19,2025-08-26,2025-09-13,HB Lumber Ltd,Timber Premium,Auckland Port,80.8,0,1,0,25
ORD103599,2025-01-26,2025-01-30,2025-02-13,NZ Timber Co,Log A28,Auckland Port,51.2,0,1,0,18
ORD103600,2025-10-13,2025-10-18,2025-10-26,Saigon Builders,Timber Premium,Auckland Port,55.1,1,1,1,13
ORD103601,2024-08-05,2024-08-12,2024-08-23,Shanghai Wood Corp,Pulp High Grade,Auckland Port,51.7,0,1,0,18
ORD103602,2024-02-14,2024-02-16,2024-03-07,NZ Timber Co,Timber Premium,Auckland Port,37.3,0,1,0,22
ORD103603,2025-10-18,2025-10-24,2025-10-28,Tokyo Timber Group,Pulp Low Grade,Auckland Port,45.8,1,1,1,10
ORD103604,2024-06-20,2024-06-22,2024-07-12,HB Lumber Ltd,Log A28,Auckland Port,46.7,0,1,0,22
ORD103605,2025-09-18,2025-09-24,2025-10-12,Shanghai Wood Corp,Log A28,Napier Port,33.5,0,1,0,24
ORD103606,2025-02-15,2025-02-16,2025-02-20,Saigon Builders,Log A28,Napier Port,65.2,1,1,1,5
ORD103607,2025-09-06,2025-09-09,2025-09-12,Saigon Builders,Log A28,Napier Port,60.5,1,1,1,6
ORD103608,2025-05-04,2025-05-10,2025-05-19,Saigon Builders,Timber Premium,Napier Port,52.6,1,1,1,15
ORD103609,2025-07-01,2025-07-06,2025-07-26,HB Lumber Ltd,Pulp High Grade,Napier Port,45.4,0,1,0,25
ORD103610,2024-05-31,2024-06-02,2024-06-06,Shanghai Wood Corp,Pulp Low Grade,Napier Port,58.8,1,1,1,6
ORD103611,2025-07-28,2025-08-02,2025-08-07,Tokyo Timber Group,Timber Premium,Auckland Port,32.6,1,1,1,10
ORD103612,2024-12-28,2025-01-03,2025-01-22,HB Lumber Ltd,Timber Standard,Napier Port,50.7,0,1,0,25
ORD103613,2025-11-27,2025-12-02,2025-12-06,Saigon Builders,Log A28,Napier Port,48.6,1,1,1,9
ORD103614,2025-06-27,2025-07-04,2025-07-09,NZ Timber Co,Timber Standard,Auckland Port,63.6,1,1,1,12
ORD103615,2025-01-20,2025-01-24,2025-02-13,Tokyo Timber Group,Pulp Low Grade,Auckland Port,46.2,0,1,0,24
ORD103616,2024-05-23,2024-05-25,2024-06-05,NZ Timber Co,Timber Standard,Napier Port,51.9,0,1,0,13
ORD103617,2024-01-19,2024-01-24,2024-01-28,HB Lumber Ltd,Pulp High Grade,Auckland Port,68.2,1,1,1,9
ORD103618,2025-09-22,2025-09-25,2025-10-09,Saigon Builders,Timber Standard,Auckland Port,57.1,0,1,0,17
ORD103619,2024-05-07,2024-05-10,2024-05-19,Tokyo Timber Group,Pulp Low Grade,Napier Port,35.1,1,1,1,12
ORD103620,2025-10-31,2025-11-03,2025-11-21,HB Lumber Ltd,Timber Premium,Napier Port,53.4,0,1,0,21
ORD103621,2024-01-02,2024-01-09,2024-01-14,Tokyo Timber Group,Log B22,Napier Port,33.6,1,1,1,12
ORD103622,2024-11-01,2024-11-02,2024-11-05,Tokyo Timber Group,Log B22,Auckland Port,46.9,1,1,1,4
ORD103623,2025-07-31,2025-08-06,2025-08-26,Saigon Builders,Pulp High Grade,Auckland Port,54.7,0,1,0,26
ORD103624,2024-06-12,2024-06-18,2024-06-29,Tokyo Timber Group,Log A28,Napier Port,61.5,0,1,0,17
ORD103625,2024-11-12,2024-11-18,2024-12-07,Shanghai Wood Corp,Timber Premium,Auckland Port,36.9,0,1,0,25
ORD103626,2024-04-07,2024-04-14,2024-05-04,Saigon Builders,Log B22,Napier Port,26.3,0,1,0,27
ORD103627,2025-08-06,2025-08-08,2025-08-13,NZ Timber Co,Pulp Low Grade,Auckland Port,49.9,1,1,1,7
ORD103628,2025-03-31,2025-04-04,2025-04-10,HB Lumber Ltd,Log A28,Auckland Port,58.0,1,1,1,10
ORD103629,2024-02-29,2024-03-07,2024-03-25,HB Lumber Ltd,Log A28,Napier Port,50.2,0,1,0,25
ORD103630,2024-10-31,2024-11-02,2024-11-08,Saigon Builders,Timber Premium,Auckland Port,54.7,1,1,1,8
ORD103631,2025-07-03,2025-07-05,2025-07-13,Shanghai Wood Corp,Timber Standard,Napier Port,41.3,1,1,1,10
ORD103632,2025-09-05,2025-09-07,2025-09-25,HB Lumber Ltd,Pulp High Grade,Napier Port,33.6,0,1,0,20
ORD103633,2025-02-05,2025-02-10,2025-02-25,NZ Timber Co,Timber Premium,Napier Port,63.7,0,1,0,20
ORD103634,2024-04-24,2024-04-28,2024-05-04,HB Lumber Ltd,Log B22,Auckland Port,51.6,1,1,1,10
ORD103635,2025-01-09,2025-01-14,2025-01-21,NZ Timber Co,Log A28,Auckland Port,43.4,1,1,1,12
ORD103636,2024-01-18,2024-01-22,2024-02-11,NZ Timber Co,Log B22,Napier Port,42.0,0,1,0,24
ORD103637,2025-06-23,2025-06-29,2025-07-16,NZ Timber Co,Timber Premium,Auckland Port,41.3,0,1,0,23
ORD103638,2025-03-07,2025-03-13,2025-03-19,NZ Timber Co,Log B22,Napier Port,57.0,1,1,1,12
ORD103639,2025-11-14,2025-11-15,2025-12-03,Shanghai Wood Corp,Pulp Low Grade,Napier Port,50.0,0,1,0,19
ORD103640,2024-02-29,2024-03-06,2024-03-12,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,48.3,1,1,1,12
ORD103641,2025-05-11,2025-05-14,2025-06-01,HB Lumber Ltd,Log A28,Napier Port,42.0,0,1,0,21
ORD103642,2024-02-24,2024-03-01,2024-03-14,Shanghai Wood Corp,Timber Standard,Napier Port,50.1,0,1,0,19
ORD103643,2024-06-02,2024-06-08,2024-06-18,Shanghai Wood Corp,Pulp High Grade,Auckland Port,47.2,1,1,1,16
ORD103644,2024-10-18,2024-10-19,2024-11-06,Tokyo Timber Group,Log B22,Auckland Port,42.7,0,1,0,19
ORD103645,2024-08-26,2024-08-29,2024-09-09,Shanghai Wood Corp,Pulp Low Grade,Napier Port,49.9,0,0,0,14
ORD103646,2024-01-31,2024-02-02,2024-02-14,Saigon Builders,Log A28,Auckland Port,51.0,0,1,0,14
ORD103647,2024-09-18,2024-09-23,2024-10-11,Saigon Builders,Timber Premium,Auckland Port,50.1,0,1,0,23
ORD103648,2025-08-07,2025-08-13,2025-09-02,Shanghai Wood Corp,Log B22,Napier Port,60.6,0,1,0,26
ORD103649,2024-11-26,2024-11-28,2024-12-01,Shanghai Wood Corp,Log B22,Auckland Port,57.5,1,1,1,5
ORD103650,2024-08-26,2024-08-30,2024-09-11,HB Lumber Ltd,Timber Standard,Napier Port,48.4,0,1,0,16
ORD103651,2025-10-26,2025-11-01,2025-11-11,Saigon Builders,Log A28,Napier Port,81.1,1,1,1,16
ORD103652,2024-03-09,2024-03-15,2024-03-20,Saigon Builders,Log A28,Napier Port,54.5,1,1,1,11
ORD103653,2024-12-14,2024-12-21,2024-12-31,Tokyo Timber Group,Pulp Low Grade,Napier Port,56.6,1,1,1,17
ORD103654,2025-02-24,2025-02-25,2025-03-14,Tokyo Timber Group,Timber Premium,Auckland Port,60.5,0,1,0,18
ORD103656,2025-03-26,2025-03-28,2025-04-17,NZ Timber Co,Log A28,Napier Port,50.9,0,1,0,22
ORD103657,2025-04-21,2025-04-23,2025-05-03,Tokyo Timber Group,Log B22,Napier Port,50.9,1,1,1,12
ORD103658,2024-09-02,2024-09-06,2024-09-21,NZ Timber Co,Log B22,Auckland Port,73.1,0,1,0,19
ORD103659,2024-06-11,2024-06-17,2024-07-03,Saigon Builders,Pulp High Grade,Auckland Port,68.0,0,1,0,22
ORD103660,2025-10-14,2025-10-17,2025-10-27,Saigon Builders,Pulp High Grade,Auckland Port,44.5,1,1,1,13
ORD103661,2025-08-28,2025-09-02,2025-09-16,HB Lumber Ltd,Timber Premium,Auckland Port,42.5,0,1,0,19
ORD103662,2024-08-15,2024-08-16,2024-08-24,HB Lumber Ltd,Pulp High Grade,Napier Port,58.5,1,1,1,9
ORD103663,2025-01-10,2025-01-16,2025-01-30,Saigon Builders,Log B22,Auckland Port,50.2,0,1,0,20
ORD103664,2024-05-21,2024-05-23,2024-05-30,Shanghai Wood Corp,Timber Premium,Napier Port,74.4,1,1,1,9
ORD103665,2025-10-19,2025-10-24,2025-11-01,Saigon Builders,Log A28,Napier Port,58.5,1,1,1,13
ORD103666,2025-07-09,2025-07-13,2025-07-25,Tokyo Timber Group,Log B22,Auckland Port,52.9,0,1,0,16
ORD103667,2025-02-04,2025-02-05,2025-02-18,Tokyo Timber Group,Pulp Low Grade,Napier Port,48.7,0,1,0,14
ORD103668,2025-04-26,2025-04-29,2025-05-02,NZ Timber Co,Pulp High Grade,Napier Port,36.5,1,1,1,6
ORD103669,2024-04-04,2024-04-08,2024-04-12,Shanghai Wood Corp,Log B22,Auckland Port,57.7,1,1,1,8
ORD103670,2024-10-26,2024-11-02,2024-11-11,Saigon Builders,Pulp Low Grade,Auckland Port,43.9,1,1,1,16
ORD103671,2025-07-06,2025-07-12,2025-07-30,HB Lumber Ltd,Timber Premium,Auckland Port,50.0,0,1,0,24
ORD103672,2025-08-05,2025-08-09,2025-08-14,NZ Timber Co,Log B22,Auckland Port,54.8,1,1,1,9
ORD103673,2025-02-18,2025-02-24,2025-03-07,Tokyo Timber Group,Log A28,Napier Port,60.2,0,1,0,17
ORD103674,2024-03-26,2024-03-30,2024-04-11,Saigon Builders,Pulp Low Grade,Auckland Port,65.1,0,1,0,16
ORD103675,2025-09-05,2025-09-07,2025-09-19,HB Lumber Ltd,Pulp Low Grade,Napier Port,23.0,0,1,0,14
ORD103676,2024-03-03,2024-03-05,2024-03-09,Tokyo Timber Group,Pulp Low Grade,Napier Port,32.5,1,1,1,6
ORD103677,2024-05-01,2024-05-04,2024-05-19,Tokyo Timber Group,Timber Standard,Napier Port,44.8,0,1,0,18
ORD103678,2024-05-27,2024-05-30,2024-06-13,Saigon Builders,Pulp High Grade,Auckland Port,41.3,0,1,0,17
ORD103679,2024-01-15,2024-01-17,2024-01-20,HB Lumber Ltd,Log A28,Auckland Port,46.5,1,0,0,5
ORD103680,2025-11-10,2025-11-13,2025-11-30,Saigon Builders,Timber Premium,Napier Port,26.7,0,1,0,20
ORD103681,2024-06-19,2024-06-21,2024-06-28,Tokyo Timber Group,Log B22,Auckland Port,29.0,1,0,0,9
ORD103682,2025-10-28,2025-10-30,2025-11-07,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,51.2,1,1,1,10
ORD103683,2024-09-30,2024-10-06,2024-10-09,HB Lumber Ltd,Pulp Low Grade,Napier Port,65.8,1,1,1,9
ORD103684,2024-05-29,2024-06-05,2024-06-24,Saigon Builders,Timber Premium,Auckland Port,36.7,0,1,0,26
ORD103685,2024-03-08,2024-03-14,2024-04-01,Saigon Builders,Log B22,Napier Port,46.3,0,1,0,24
ORD103686,2024-03-21,2024-03-23,2024-03-30,Tokyo Timber Group,Pulp High Grade,Napier Port,43.0,1,1,1,9
ORD103687,2025-07-08,2025-07-12,2025-07-29,Shanghai Wood Corp,Log B22,Napier Port,42.4,0,1,0,21
ORD103688,2025-01-24,2025-01-28,2025-02-12,Tokyo Timber Group,Log B22,Napier Port,44.1,0,1,0,19
ORD103689,2025-08-30,2025-09-01,2025-09-18,Shanghai Wood Corp,Log B22,Auckland Port,47.7,0,1,0,19
ORD103690,2025-01-17,2025-01-19,2025-01-29,Tokyo Timber Group,Log A28,Auckland Port,51.7,1,1,1,12
ORD103691,2025-11-13,2025-11-18,2025-11-22,HB Lumber Ltd,Log B22,Napier Port,42.7,1,1,1,9
ORD103692,2024-03-29,2024-04-03,2024-04-11,Shanghai Wood Corp,Pulp Low Grade,Napier Port,56.0,1,1,1,13
ORD103693,2024-12-30,2025-01-01,2025-01-21,NZ Timber Co,Pulp Low Grade,Auckland Port,42.1,0,1,0,22
ORD103694,2025-10-13,2025-10-19,2025-11-03,NZ Timber Co,Log A28,Napier Port,52.0,0,1,0,21
ORD103695,2024-06-08,2024-06-14,2024-07-03,NZ Timber Co,Timber Premium,Auckland Port,50.1,0,1,0,25
ORD103696,2024-10-19,2024-10-22,2024-10-29,NZ Timber Co,Pulp Low Grade,Napier Port,47.5,1,1,1,10
ORD103697,2024-12-20,2024-12-27,2025-01-01,Tokyo Timber Group,Log B22,Napier Port,45.7,1,1,1,12
ORD103698,2024-04-30,2024-05-02,2024-05-07,NZ Timber Co,Timber Premium,Napier Port,45.8,1,1,1,7
ORD103699,2025-04-17,2025-04-22,2025-05-09,Tokyo Timber Group,Log A28,Auckland Port,59.9,0,1,0,22
ORD103700,2024-03-20,2024-03-22,2024-03-26,NZ Timber Co,Timber Premium,Napier Port,67.3,1,1,1,6
ORD103701,2024-05-29,2024-05-30,2024-06-15,Shanghai Wood Corp,Pulp Low Grade,Napier Port,40.4,0,1,0,17
ORD103702,2024-03-12,2024-03-15,2024-03-19,Shanghai Wood Corp,Log A28,Napier Port,62.6,1,1,1,7
ORD103703,2024-09-05,2024-09-06,2024-09-22,Saigon Builders,Log B22,Auckland Port,40.1,0,1,0,17
ORD103704,2025-02-21,2025-02-26,2025-03-08,Shanghai Wood Corp,Log A28,Napier Port,47.8,1,1,1,15
ORD103705,2025-09-07,2025-09-11,2025-09-24,Tokyo Timber Group,Pulp High Grade,Auckland Port,48.7,0,1,0,17
ORD103706,2025-10-03,2025-10-08,2025-10-14,Tokyo Timber Group,Pulp Low Grade,Auckland Port,46.4,1,1,1,11
ORD103707,2025-08-04,2025-08-06,2025-08-25,NZ Timber Co,Log A28,Napier Port,45.2,0,1,0,21
ORD103708,2024-10-04,2024-10-11,2024-10-24,HB Lumber Ltd,Log B22,Napier Port,52.9,0,1,0,20
ORD103709,2024-08-17,2024-08-24,2024-09-06,NZ Timber Co,Pulp High Grade,Auckland Port,31.4,0,1,0,20
ORD103710,2025-01-28,2025-02-02,2025-02-11,Tokyo Timber Group,Timber Premium,Auckland Port,49.3,1,1,1,14
ORD103711,2024-04-18,2024-04-20,2024-05-10,Shanghai Wood Corp,Pulp High Grade,Auckland Port,54.0,0,1,0,22
ORD103712,2025-09-30,2025-10-07,2025-10-27,Tokyo Timber Group,Log A28,Napier Port,48.9,0,1,0,27
ORD103713,2024-04-08,2024-04-14,2024-04-22,Tokyo Timber Group,Pulp Low Grade,Auckland Port,27.4,1,1,1,14
ORD103714,2024-06-20,2024-06-27,2024-07-05,HB Lumber Ltd,Pulp Low Grade,Napier Port,53.7,1,1,1,15
ORD103715,2025-09-29,2025-09-30,2025-10-15,Tokyo Timber Group,Timber Premium,Napier Port,54.1,0,1,0,16
ORD103716,2024-02-06,2024-02-08,2024-02-21,NZ Timber Co,Log A28,Napier Port,58.1,0,1,0,15
ORD103717,2025-10-07,2025-10-10,2025-10-16,Shanghai Wood Corp,Timber Premium,Auckland Port,39.1,1,1,1,9
ORD103718,2024-12-03,2024-12-08,2024-12-27,Tokyo Timber Group,Timber Premium,Napier Port,54.2,0,1,0,24
ORD103719,2025-09-19,2025-09-26,2025-10-04,Tokyo Timber Group,Pulp Low Grade,Napier Port,45.7,1,1,1,15
ORD103721,2025-03-28,2025-03-30,2025-04-13,Saigon Builders,Log A28,Napier Port,64.8,0,1,0,16
ORD103722,2025-07-31,2025-08-05,2025-08-11,HB Lumber Ltd,Pulp Low Grade,Auckland Port,42.0,1,1,1,11
ORD103723,2024-07-19,2024-07-26,2024-08-03,HB Lumber Ltd,Timber Premium,Auckland Port,47.5,1,1,1,15
ORD103724,2024-09-09,2024-09-15,2024-09-21,Shanghai Wood Corp,Pulp Low Grade,Napier Port,42.9,1,1,1,12
ORD103725,2025-05-23,2025-05-24,2025-06-07,Tokyo Timber Group,Log A28,Auckland Port,43.6,0,1,0,15
ORD103726,2025-09-29,2025-10-04,2025-10-24,Tokyo Timber Group,Timber Standard,Auckland Port,65.1,0,1,0,25
ORD103727,2024-01-04,2024-01-08,2024-01-12,Saigon Builders,Pulp Low Grade,Auckland Port,52.0,1,1,1,8
ORD103728,2024-05-31,2024-06-02,2024-06-12,Tokyo Timber Group,Log B22,Auckland Port,34.5,1,1,1,12
ORD103729,2025-08-19,2025-08-24,2025-09-13,Saigon Builders,Timber Premium,Napier Port,53.1,0,1,0,25
ORD103730,2024-10-15,2024-10-19,2024-10-23,Tokyo Timber Group,Timber Standard,Auckland Port,46.7,1,1,1,8
ORD103731,2024-10-09,2024-10-15,2024-10-25,Tokyo Timber Group,Pulp Low Grade,Napier Port,43.6,1,1,1,16
ORD103732,2024-02-04,2024-02-07,2024-02-11,Tokyo Timber Group,Log B22,Auckland Port,46.6,1,1,1,7
ORD103733,2025-01-11,2025-01-13,2025-01-19,HB Lumber Ltd,Log B22,Auckland Port,51.7,1,1,1,8
ORD103734,2024-01-02,2024-01-04,2024-01-22,Shanghai Wood Corp,Log B22,Auckland Port,47.6,0,1,0,20
ORD103735,2024-10-16,2024-10-18,2024-11-05,HB Lumber Ltd,Pulp High Grade,Auckland Port,38.7,0,1,0,20
ORD103736,2025-01-18,2025-01-19,2025-01-30,NZ Timber Co,Log B22,Auckland Port,56.4,0,1,0,12
ORD103737,2024-11-22,2024-11-29,2024-12-08,HB Lumber Ltd,Log A28,Auckland Port,50.3,1,1,1,16
ORD103738,2024-10-06,2024-10-08,2024-10-27,HB Lumber Ltd,Timber Premium,Auckland Port,40.0,0,1,0,21
ORD103739,2024-03-20,2024-03-26,2024-04-05,Shanghai Wood Corp,Timber Standard,Auckland Port,50.8,1,1,1,16
ORD103740,2025-03-22,2025-03-28,2025-04-03,NZ Timber Co,Pulp High Grade,Auckland Port,36.2,1,1,1,12
ORD103741,2024-06-01,2024-06-06,2024-06-10,Tokyo Timber Group,Timber Standard,Napier Port,73.3,1,1,1,9
ORD103742,2024-02-28,2024-03-05,2024-03-19,Shanghai Wood Corp,Log B22,Auckland Port,68.8,0,1,0,20
ORD103743,2025-12-01,2025-12-04,2025-12-08,NZ Timber Co,Log B22,Auckland Port,48.2,1,1,1,7
ORD103744,2024-09-07,2024-09-10,2024-09-27,Tokyo Timber Group,Pulp High Grade,Napier Port,51.0,0,1,0,20
ORD103745,2025-08-24,2025-08-28,2025-09-05,HB Lumber Ltd,Timber Premium,Napier Port,51.5,1,1,1,12
ORD103746,2024-11-28,2024-12-01,2024-12-05,Tokyo Timber Group,Log B22,Napier Port,47.4,1,1,1,7
ORD103747,2025-05-26,2025-05-27,2025-06-12,Saigon Builders,Log A28,Auckland Port,31.9,0,1,0,17
ORD103748,2025-10-03,2025-10-05,2025-10-09,Tokyo Timber Group,Timber Standard,Auckland Port,57.5,1,1,1,6
ORD103749,2024-01-23,2024-01-27,2024-02-16,Shanghai Wood Corp,Timber Standard,Auckland Port,47.6,0,1,0,24
ORD103750,2025-05-16,2025-05-21,2025-06-02,Saigon Builders,Pulp High Grade,Napier Port,53.5,0,1,0,17
ORD103752,2024-08-25,2024-08-29,2024-09-16,Shanghai Wood Corp,Timber Standard,Napier Port,52.4,0,1,0,22
ORD103753,2024-01-14,2024-01-15,2024-01-22,Saigon Builders,Pulp Low Grade,Auckland Port,55.1,1,1,1,8
ORD103754,2024-01-25,2024-01-30,2024-02-05,Shanghai Wood Corp,Log A28,Auckland Port,53.4,1,1,1,11
ORD103755,2024-08-16,2024-08-17,2024-09-01,HB Lumber Ltd,Timber Standard,Auckland Port,45.1,0,1,0,16
ORD103756,2024-07-21,2024-07-27,2024-08-14,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,47.6,0,1,0,24
ORD103757,2025-07-24,2025-07-29,2025-08-08,NZ Timber Co,Timber Premium,Auckland Port,55.8,1,1,1,15
ORD103758,2025-12-12,2025-12-16,2025-12-24,Shanghai Wood Corp,Pulp High Grade,Napier Port,57.7,1,1,1,12
ORD103759,2025-03-04,2025-03-05,2025-03-15,Saigon Builders,Timber Premium,Auckland Port,52.0,1,1,1,11
ORD103760,2024-04-04,2024-04-11,2024-04-20,Tokyo Timber Group,Pulp Low Grade,Auckland Port,39.2,1,1,1,16
ORD103761,2024-08-10,2024-08-15,2024-08-24,Tokyo Timber Group,Log B22,Auckland Port,44.0,1,1,1,14
ORD103762,2025-10-18,2025-10-21,2025-11-01,Saigon Builders,Log B22,Napier Port,51.9,0,1,0,14
ORD103763,2025-07-20,2025-07-21,2025-07-30,Shanghai Wood Corp,Timber Standard,Napier Port,38.5,1,1,1,10
ORD103764,2024-01-15,2024-01-19,2024-02-05,Shanghai Wood Corp,Pulp Low Grade,Napier Port,42.6,0,1,0,21
ORD103765,2025-05-28,2025-05-31,2025-06-09,Tokyo Timber Group,Log B22,Napier Port,53.9,1,1,1,12
ORD103766,2024-11-10,2024-11-11,2024-12-01,Shanghai Wood Corp,Timber Standard,Napier Port,55.2,0,1,0,21
ORD103767,2024-11-02,2024-11-05,2024-11-19,Saigon Builders,Pulp High Grade,Auckland Port,48.4,0,1,0,17
ORD103768,2025-10-09,2025-10-13,2025-10-20,NZ Timber Co,Pulp Low Grade,Napier Port,33.1,1,1,1,11
ORD103769,2024-01-01,2024-01-03,2024-01-18,Saigon Builders,Timber Standard,Napier Port,43.9,0,1,0,17
ORD103770,2025-06-22,2025-06-23,2025-07-11,Saigon Builders,Pulp Low Grade,Auckland Port,37.0,0,1,0,19
ORD103771,2025-01-30,2025-02-01,2025-02-13,Tokyo Timber Group,Pulp Low Grade,Napier Port,44.9,0,1,0,14
ORD103772,2024-05-07,2024-05-10,2024-05-23,Saigon Builders,Pulp Low Grade,Auckland Port,42.8,0,1,0,16
ORD103773,2025-08-14,2025-08-20,2025-09-06,Tokyo Timber Group,Pulp Low Grade,Napier Port,43.6,0,1,0,23
ORD103774,2025-10-10,2025-10-15,2025-10-22,HB Lumber Ltd,Timber Premium,Auckland Port,46.2,1,1,1,12
ORD103775,2025-06-09,2025-06-10,2025-06-23,NZ Timber Co,Timber Premium,Napier Port,34.1,0,1,0,14
ORD103776,2025-05-06,2025-05-11,2025-05-14,Saigon Builders,Timber Standard,Auckland Port,57.7,1,1,1,8
