date_key,site_key,product_key,input_volume_m3,output_volume_m3,downtime_hours,shift_hours,energy_kwh
20251211,4,3,835.7,752.1,0.76,24,1149.16
20251212,4,3,764.8,688.4,0.72,24,875.43
20251213,4,3,822.6,740.3,0.75,24,1031.19
20251214,4,3,868.6,781.7,1.6,24,1174.99
20251215,4,3,826.6,743.9,1.63,24,1215.1
20251216,4,3,800.4,720.4,1.28,24,1157.47
20251217,4,3,854.6,769.2,0.99,24,1191.76
20251218,4,3,864.8,778.3,0.7,24,1168.88
20251219,4,3,956.5,860.8,1.8,24,1159.79
20251220,4,3,804.4,724.0,1.29,24,1049.59
20251221,4,3,847.0,762.3,0.41,24,1194.9
20251222,4,3,881.5,793.4,1.06,24,1215.17
20251223,4,3,848.9,764.0,0.62,24,1131.25
20251224,4,3,868.2,781.4,1.23,24,1098.6
20251225,4,3,857.3,771.6,0.95,24,1124.57
20251226,4,3,866.1,779.5,0.98,24,1165.26
20251227,4,3,721.3,649.2,1.7,24,1038.78
20251228,4,3,861.7,775.5,0.85,24,1118.74
20251229,4,3,850.2,765.2,1.13,24,1133.4
20251230,4,3,893.6,804.3,1.52,24,1160.4
20251231,4,3,772.7,695.5,0.35,24,1074.84
20240101,4,4,823.4,741.1,0.16,24,1242.37
20240102,4,4,698.7,628.9,1.9,24,1010.16
20240103,4,4,797.8,718.0,1.52,24,1115.19
20240104,4,4,816.3,734.7,0.61,24,1121.96
20240105,4,4,800.1,720.1,1.09,24,1119.54
20240106,4,4,874.2,786.8,1.35,24,1046.87
20240107,4,4,941.6,847.4,0.73,24,1192.75
20240108,4,4,930.2,837.2,1.49,24,1248.45
20240109,4,4,843.7,759.3,1.24,24,1094.31
20240110,4,4,822.1,739.9,1.49,24,1209.19
20240111,4,4,799.5,719.6,1.22,24,1245.71
20240112,4,4,918.4,826.6,0.54,24,1225.01
20240113,4,4,848.3,763.4,1.5,24,1232.52
20240114,4,4,813.1,731.8,1.91,24,1075.66
20240115,4,4,865.1,778.6,0.9,24,1247.59
20240116,4,4,778.8,701.0,1.52,24,997.07
20240117,4,4,842.4,758.2,0.37,24,1188.61
20240118,4,4,891.2,802.1,1.08,24,993.24
20240119,4,4,881.5,793.3,1.5,24,1194.18
20240120,4,4,819.3,737.4,0.55,24,1049.38
20240121,4,4,847.5,762.7,0.63,24,1273.63
20240122,4,4,904.4,814.0,0.56,24,1297.91
20240123,4,4,725.0,652.5,1.99,24,958.36
20240124,4,4,857.9,772.1,0.91,24,1148.69
20240125,4,4,860.5,774.5,0.54,24,1220.27
20240126,4,4,801.9,721.7,1.24,24,1230.55
20240127,4,4,916.5,824.8,1.54,24,1150.56
20240128,4,4,804.9,724.4,0.98,24,1157.21
20240129,4,4,837.5,753.8,1.11,24,1058.15
20240130,4,4,831.1,748.0,0.51,24,1126.76
20240131,4,4,743.3,669.0,6.19,24,1042.2
20240201,4,4,954.6,859.1,1.11,24,1242.68
20240202,4,4,862.3,776.1,1.34,24,1146.99
20240203,4,4,830.0,747.0,1.39,24,1080.52
20240204,4,4,841.9,757.7,0.83,24,1187.33
20240205,4,4,890.0,801.0,0.89,24,1297.94
20240206,4,4,792.6,713.3,1.41,24,1091.52
20240207,4,4,915.7,824.1,5.58,24,1439.26
20240208,4,4,764.5,688.0,0.76,24,1021.36
20240209,4,4,856.4,770.7,0.28,24,1195.42
20240210,4,4,893.3,804.0,1.76,24,1264.18
20240211,4,4,841.6,757.4,0.95,24,1092.88
20240212,4,4,820.0,738.0,0.75,24,1063.36
20240213,4,4,816.9,735.2,1.36,24,1123.55
20240214,4,4,940.6,846.5,1.64,24,1181.63
20240215,4,4,897.8,808.0,1.54,24,1245.38
20240216,4,4,867.0,780.3,1.49,24,1314.3
20240217,4,4,803.7,723.3,1.14,24,1020.64
20240218,4,4,894.2,804.7,0.83,24,1248.19
20240219,4,4,850.3,765.3,0.88,24,1189.11
20240220,4,4,824.5,742.0,0.74,24,1229.86
20240221,4,4,913.8,822.4,1.22,24,1310.81
20240222,4,4,831.9,748.7,0.79,24,1113.09
20240223,4,4,826.9,744.2,1.61,24,1072.21
20240224,4,4,839.5,755.6,1.07,24,1135.55
20240225,4,4,815.0,733.5,1.18,24,1009.66
20240226,4,4,839.5,755.5,0.6,24,1093.08
20240227,4,4,847.3,762.6,1.48,24,1130.26
20240228,4,4,797.9,718.1,0.63,24,1051.44
20240229,4,4,734.1,660.7,6.36,24,964.65
20240301,4,4,758.7,682.8,0.87,24,1124.96
20240302,4,4,740.6,666.6,0.51,24,1017.68
20240303,4,4,748.8,673.9,0.71,24,1117.26
20240304,4,4,718.0,646.2,0.53,24,942.33
20240305,4,4,618.8,557.0,0.58,24,848.63
20240306,4,4,704.9,634.4,0.33,24,877.18
20240307,4,4,634.8,571.3,1.92,24,752.33
20240308,4,4,614.9,553.4,0.22,24,802.97
20240309,4,4,699.6,629.6,0.46,24,983.69
20240310,4,4,643.2,578.9,1.08,24,847.51
20240311,4,4,763.3,687.0,0.47,24,950.92
20240312,4,4,710.2,639.1,0.61,24,923.6
20240313,4,4,666.1,599.5,0.63,24,933.28
20240314,4,4,654.8,589.3,0.52,24,822.03
20240315,4,4,705.1,634.6,0.77,24,989.75
20240316,4,4,619.3,557.4,0.84,24,872.1
20240317,4,4,779.8,701.8,0.8,24,940.19
20240318,4,4,687.9,619.1,0.33,24,967.81
20240319,4,4,744.7,670.2,0.82,24,1062.8
20240320,4,4,718.3,646.5,1.09,24,984.79
20240321,4,4,655.8,590.2,0.64,24,917.36
20240322,4,4,647.3,582.6,0.9,24,827.52
20240323,4,4,710.9,639.8,0.58,24,985.5
20240324,4,4,800.1,720.1,1.73,24,1194.27
20240325,4,4,708.1,637.3,1.36,24,973.76
20240326,4,4,636.5,572.8,0.14,24,839.88
20240327,4,4,772.6,695.3,0.81,24,1034.93
20240328,4,4,653.7,588.4,0.46,24,750.58
20240329,4,4,727.1,654.4,0.62,24,961.38
20240330,4,4,656.1,590.5,0.68,24,874.92
20240331,4,4,646.8,582.1,0.54,24,721.56
20240401,4,4,688.2,619.3,0.0,24,942.91
20240402,4,4,723.0,650.7,0.68,24,1064.26
20240403,4,4,614.6,553.1,0.87,24,858.53
20240404,4,4,726.3,653.7,1.12,24,1004.8
20240405,4,4,685.0,616.5,1.69,24,871.06
20240406,4,4,715.1,643.6,0.66,24,878.54
20240407,4,4,755.8,680.2,1.82,24,1012.47
20240408,4,4,674.0,606.6,1.37,24,877.18
20240409,4,4,719.1,647.2,1.51,24,1020.34
20240410,4,4,617.2,555.5,0.23,24,860.59
20240411,4,4,665.1,598.6,0.63,24,990.89
20240412,4,4,757.3,681.6,2.03,24,1052.89
20240413,4,4,618.7,556.8,0.77,24,866.99
20240414,4,4,700.0,630.0,1.34,24,1028.19
20240415,4,4,704.6,634.1,0.92,24,1025.76
20240416,4,4,737.8,664.0,0.9,24,1115.21
20240417,4,4,687.9,619.1,0.59,24,1009.79
20240418,4,4,572.2,515.0,0.75,24,818.83
20240419,4,4,779.0,701.1,1.63,24,927.45
20240420,4,4,666.4,599.8,1.37,24,864.56
20240421,4,4,737.0,663.3,0.27,24,924.66
20240422,4,4,698.2,628.4,1.2,24,837.47
20240423,4,4,689.6,620.7,1.49,24,1031.26
20240424,4,4,651.5,586.3,1.29,24,925.03
20240425,4,4,694.2,624.8,0.75,24,959.62
20240426,4,4,676.2,608.6,0.62,24,922.54
20240427,4,4,726.1,653.5,1.43,24,895.6
20240428,4,4,744.1,669.7,1.23,24,1006.76
20240429,4,4,634.1,570.7,0.0,24,844.62
20240430,4,4,688.8,619.9,1.77,24,888.0
20240501,4,4,655.3,589.8,0.69,24,821.58
20240502,4,4,703.9,633.5,0.91,24,1015.6
20240503,4,4,753.9,678.5,0.73,24,1017.35
20240504,4,4,706.5,635.9,1.79,24,949.15
20240505,4,4,733.9,660.6,1.58,24,966.27
20240506,4,4,705.9,635.3,0.98,24,920.48
20240507,4,4,634.7,571.3,0.85,24,814.94
20240508,4,4,746.1,671.5,0.37,24,1022.04
20240509,4,4,746.4,671.8,0.18,24,913.37
20240510,4,4,727.9,655.1,0.84,24,934.62
20240511,4,4,683.5,615.2,0.98,24,971.01
20240512,4,4,684.9,616.5,1.71,24,1000.58
20240513,4,4,598.1,538.3,1.04,24,753.63
20240514,4,4,719.5,647.5,0.39,24,876.41
20240515,4,4,824.9,742.4,1.86,24,1195.06
20240516,4,4,729.6,656.7,0.31,24,971.19
20240517,4,4,703.0,632.7,1.72,24,872.58
20240518,4,4,712.1,640.9,1.23,24,1050.73
20240519,4,4,659.1,593.2,0.37,24,929.33
20240520,4,4,787.6,708.9,0.0,24,1075.87
20240521,4,4,747.8,673.0,1.54,24,991.09
20240522,4,4,683.2,614.9,0.88,24,1024.14
20240523,4,4,674.1,606.7,1.41,24,864.13
20240524,4,4,717.0,645.3,2.0,24,886.76
20240525,4,4,742.0,667.8,2.05,24,959.07
20240526,4,4,715.0,643.5,1.46,24,1028.48
20240527,4,4,630.2,567.1,0.0,24,864.82
20240528,4,4,691.6,622.4,0.81,24,848.62
20240529,4,4,705.2,634.7,1.29,24,856.26
20240530,4,4,708.7,637.9,1.33,24,929.93
20240531,4,4,728.2,655.3,0.72,24,988.28
20240601,4,4,562.7,506.4,0.69,24,753.63
20240602,4,4,567.3,510.6,0.9,24,734.31
20240603,4,4,557.5,501.7,1.54,24,757.69
20240604,4,4,486.2,437.5,0.95,24,705.64
20240605,4,4,462.7,416.5,1.26,24,582.86
20240606,4,4,546.6,491.9,0.3,24,804.06
20240607,4,4,485.4,436.9,1.4,24,597.57
20240608,4,4,428.7,385.8,0.75,24,547.44
20240609,4,4,434.3,390.9,1.96,24,554.31
20240610,4,4,499.4,449.4,0.44,24,695.41
20240611,4,4,434.9,391.4,0.0,24,595.8
20240612,4,4,522.1,469.9,1.53,24,701.43
20240613,4,4,593.9,534.5,1.12,24,685.0
20240614,4,4,451.3,406.2,1.12,24,598.43
20240615,4,4,547.2,492.5,0.0,24,742.3
20240616,4,4,512.9,461.6,1.07,24,749.33
20240617,4,4,508.6,457.8,0.97,24,691.22
20240618,4,4,425.0,382.5,0.97,24,593.43
20240619,4,4,519.7,467.7,1.21,24,687.08
20240620,4,4,502.4,452.2,1.42,24,713.7
20240621,4,4,525.2,472.6,2.2,24,749.13
20240622,4,4,564.9,508.4,1.54,24,752.78
20240623,4,4,554.1,498.7,5.31,24,673.24
20240624,4,4,513.6,462.2,0.51,24,664.73
20240625,4,4,435.8,392.2,0.94,24,585.81
20240626,4,4,529.2,476.3,1.86,24,684.26
20240627,4,4,540.2,486.2,1.18,24,721.01
20240628,4,4,501.0,450.9,0.82,24,704.78
20240629,4,4,536.8,483.1,0.94,24,710.83
20240630,4,4,456.7,411.0,1.22,24,602.59
20240701,4,4,531.4,478.2,0.72,24,734.06
20240702,4,4,532.5,479.2,0.71,24,787.81
20240703,4,4,515.6,464.1,1.03,24,734.36
20240704,4,4,555.2,499.7,1.09,24,803.7
20240705,4,4,486.7,438.0,0.73,24,681.84
20240706,4,4,565.3,508.8,1.72,24,760.75
20240707,4,4,475.1,427.6,0.47,24,636.72
20240708,4,4,534.9,481.4,1.75,24,771.19
20240709,4,4,537.4,483.7,1.2,24,803.6
20240710,4,4,507.9,457.1,1.27,24,634.51
20240711,4,4,513.9,462.5,2.57,24,589.49
20240712,4,4,504.9,454.4,0.33,24,706.24
20240713,4,4,529.0,476.1,0.16,24,700.64
20240714,4,4,466.7,420.1,0.0,24,582.27
20240715,4,4,486.8,438.1,0.21,24,711.97
20240716,4,4,479.7,431.8,2.03,24,612.53
20240717,4,4,479.9,431.9,1.5,24,671.49
20240718,4,4,460.9,414.8,1.04,24,624.51
20240719,4,4,463.4,417.1,0.07,24,513.21
20240720,4,4,520.8,468.8,1.26,24,676.61
20240721,4,4,384.7,346.2,1.71,24,488.95
20240722,4,4,553.3,498.0,1.69,24,745.77
20240723,4,4,446.8,402.1,1.32,24,592.73
20240724,4,4,463.7,417.4,1.12,24,630.21
20240725,4,4,508.4,457.5,1.3,24,650.7
20240726,4,4,449.3,404.3,1.57,24,588.74
20240727,4,4,512.7,461.4,1.68,24,688.52
20240728,4,4,335.2,301.7,0.85,24,428.22
20240729,4,4,512.0,460.8,0.53,24,615.56
20240730,4,4,422.5,380.3,0.68,24,611.23
20240731,4,4,601.3,541.2,1.76,24,833.03
20240801,4,4,509.9,458.9,0.99,24,674.84
20240802,4,4,516.3,464.6,0.9,24,733.51
20240803,4,4,563.0,506.7,0.61,24,848.57
20240804,4,4,533.7,480.3,1.45,24,673.74
20240805,4,4,544.5,490.0,0.52,24,689.18
20240806,4,4,577.4,519.7,0.28,24,785.17
20240807,4,4,514.0,462.6,0.5,24,697.4
20240808,4,4,435.2,391.7,1.77,24,559.97
20240809,4,4,536.7,483.1,1.75,24,760.4
20240810,4,4,493.4,444.0,2.01,24,667.53
20240811,4,4,558.4,502.6,0.78,24,762.56
20240812,4,4,482.4,434.1,1.23,24,664.83
20240813,4,4,422.1,379.9,0.87,24,534.66
20240814,4,4,488.0,439.2,1.15,24,684.44
20240815,4,4,498.5,448.6,1.54,24,744.92
20240816,4,4,512.1,460.9,1.2,24,697.42
20240817,4,4,484.2,435.8,0.78,24,729.38
20240818,4,4,458.8,412.9,0.99,24,560.76
20240819,4,4,501.1,451.0,1.67,24,736.92
20240820,4,4,432.3,389.0,1.02,24,653.57
20240821,4,4,492.4,443.1,1.29,24,733.56
20240822,4,4,481.0,432.9,0.86,24,578.74
20240823,4,4,517.3,465.6,0.4,24,659.99
20240824,4,4,503.9,453.5,0.8,24,660.02
20240825,4,4,542.4,488.1,0.51,24,721.87
20240826,4,4,541.1,487.0,0.92,24,834.37
20240827,4,4,546.6,492.0,1.02,24,773.22
20240828,4,4,482.3,434.1,1.63,24,630.36
20240829,4,4,454.0,408.6,0.97,24,620.43
20240830,4,4,476.1,428.5,1.49,24,596.19
20240831,4,4,422.5,380.2,0.39,24,531.38
20240901,4,4,711.7,640.6,1.02,24,997.12
20240902,4,4,635.3,571.7,6.29,24,873.16
20240903,4,4,676.6,608.9,0.97,24,1024.35
20240904,4,4,660.0,594.0,1.17,24,935.81
20240905,4,4,678.1,610.3,0.67,24,890.56
20240906,4,4,705.5,635.0,1.48,24,988.63
20240907,4,4,782.2,704.0,1.03,24,1065.58
20240908,4,4,721.0,648.9,0.88,24,877.88
20240909,4,4,706.1,635.5,0.4,24,960.45
20240910,4,4,741.8,667.6,0.57,24,1033.03
20240911,4,4,761.2,685.1,0.74,24,1176.79
20240912,4,4,670.1,603.1,1.47,24,975.04
20240913,4,4,692.5,623.2,0.88,24,887.28
20240914,4,4,677.1,609.4,0.13,24,899.44
20240915,4,4,651.1,585.9,1.26,24,773.21
20240916,4,4,692.6,623.3,1.08,24,986.62
20240917,4,4,703.7,633.3,0.76,24,870.03
20240918,4,4,758.0,682.2,1.4,24,972.42
20240919,4,4,581.3,523.2,0.53,24,742.84
20240920,4,4,689.4,620.4,0.59,24,957.29
20240921,4,4,804.6,724.1,0.97,24,1093.14
20240922,4,4,592.2,532.9,6.15,24,826.32
20240923,4,4,686.2,617.6,0.97,24,1024.1
20240924,4,4,766.2,689.6,1.38,24,1016.65
20240925,4,4,635.8,572.2,1.29,24,932.56
20240926,4,4,728.5,655.7,1.93,24,1019.35
20240927,4,4,706.0,635.4,1.65,24,982.24
20240928,4,4,711.6,640.4,0.79,24,915.63
20240929,4,4,699.2,629.3,1.11,24,920.48
20240930,4,4,666.6,599.9,1.55,24,949.33
20241001,4,4,738.1,664.3,0.93,24,1046.68
20241002,4,4,635.1,571.6,0.97,24,832.19
20241003,4,4,705.6,635.1,1.58,24,824.67
20241004,4,4,702.4,632.2,1.84,24,972.98
20241005,4,4,547.5,492.8,0.8,24,779.35
20241006,4,4,678.1,610.3,0.34,24,839.56
20241007,4,4,740.2,666.2,1.61,24,928.89
20241008,4,4,742.5,668.2,0.8,24,1033.01
20241009,4,4,614.0,552.6,1.34,24,882.07
20241010,4,4,711.9,640.7,0.69,24,1031.27
20241011,4,4,715.5,643.9,0.9,24,933.66
20241012,4,4,716.3,644.7,0.82,24,938.27
20241013,4,4,778.9,701.0,1.08,24,980.4
20241014,4,4,690.0,621.0,1.04,24,918.38
20241015,4,4,676.7,609.0,1.53,24,828.06
20241016,4,4,684.6,616.2,1.75,24,956.25
20241017,4,4,659.2,593.3,1.12,24,886.83
20241018,4,4,678.0,610.2,0.35,24,918.83
20241019,4,4,781.8,703.6,0.61,24,959.78
20241020,4,4,674.5,607.0,1.27,24,853.28
20241021,4,4,701.2,631.1,1.03,24,921.36
20241022,4,4,760.6,684.6,2.04,24,1060.0
20241023,4,4,698.8,628.9,1.48,24,983.46
20241024,4,4,689.8,620.8,1.16,24,821.73
20241025,4,4,724.7,652.2,1.57,24,1006.4
20241026,4,4,758.1,682.3,1.72,24,1096.51
20241027,4,4,809.4,728.4,5.81,24,1172.9
20241028,4,4,695.6,626.0,1.23,24,946.12
20241029,4,4,708.4,637.5,0.83,24,945.11
20241030,4,4,784.8,706.3,1.16,24,1042.16
20241031,4,4,622.4,560.2,0.19,24,789.71
20241101,4,4,717.8,646.0,0.94,24,917.57
20241102,4,4,766.6,690.0,0.69,24,881.59
20241103,4,4,715.7,644.2,1.04,24,1019.42
20241104,4,4,672.2,605.0,0.84,24,968.59
20241105,4,4,743.5,669.1,0.78,24,929.9
20241106,4,4,790.6,711.5,1.29,24,996.43
20241107,4,4,660.7,594.6,0.52,24,896.0
20241108,4,4,649.6,584.6,1.64,24,832.69
20241109,4,4,686.3,617.7,1.02,24,918.04
20241110,4,4,737.4,663.7,2.3,24,1084.06
20241111,4,4,670.3,603.2,1.21,24,958.68
20241112,4,4,762.1,685.9,0.27,24,1079.66
20241113,4,4,605.8,545.2,0.68,24,803.62
20241114,4,4,634.2,570.8,0.66,24,858.69
20241115,4,4,784.4,706.0,0.88,24,1094.75
20241116,4,4,658.7,592.8,0.27,24,801.8
20241117,4,4,675.8,608.2,1.07,24,889.44
20241118,4,4,743.6,669.2,0.0,24,968.48
20241119,4,4,674.8,607.4,1.64,24,909.57
20241120,4,4,750.0,675.0,1.11,24,909.05
20241121,4,4,709.6,638.6,0.49,24,985.97
20241122,4,4,733.7,660.3,0.87,24,1030.54
20241123,4,4,669.3,602.4,1.21,24,853.32
20241124,4,4,755.2,679.7,1.05,24,1027.89
20241125,4,4,744.9,670.4,0.0,24,1013.11
20241126,4,4,653.9,588.5,1.35,24,789.35
20241127,4,4,636.5,572.9,0.82,24,842.13
20241128,4,4,670.3,603.2,1.54,24,907.92
20241129,4,4,703.1,632.7,1.11,24,971.29
20241130,4,4,713.7,642.3,1.1,24,1015.41
20241201,4,4,804.9,724.4,0.74,24,1078.99
20241202,4,4,841.2,757.1,0.24,24,1142.64
20241203,4,4,800.7,720.6,1.51,24,1082.34
20241204,4,4,877.1,789.4,0.13,24,1172.47
20241205,4,4,859.7,773.7,1.14,24,1275.95
20241206,4,4,861.7,775.5,0.41,24,1235.33
20241207,4,4,767.3,690.6,0.72,24,971.27
20241208,4,4,850.4,765.3,1.92,24,1168.18
20241209,4,4,810.5,729.4,1.05,24,1010.37
20241210,4,4,861.4,775.3,0.71,24,1132.28
20241211,4,4,868.9,782.0,1.2,24,1041.98
20241212,4,4,796.2,716.6,1.58,24,1195.78
20241213,4,4,764.9,688.4,0.0,24,1003.51
20241214,4,4,780.3,702.3,1.28,24,1054.58
20241215,4,4,837.2,753.4,0.9,24,1133.49
20241216,4,4,820.6,738.5,1.58,24,1162.89
20241217,4,4,897.1,807.4,1.23,24,1459.31
20241218,4,4,873.3,785.9,0.47,24,1191.06
20241219,4,4,807.9,727.1,1.62,24,1070.47
20241220,4,4,867.0,780.3,1.0,24,1203.16
20241221,4,4,848.3,763.5,0.55,24,1141.44
20241222,4,4,812.6,731.4,1.52,24,1113.49
20241223,4,4,943.9,849.5,0.85,24,1195.89
20241224,4,4,815.6,734.0,0.85,24,1088.43
20241225,4,4,837.3,753.6,0.0,24,1007.29
20241226,4,4,722.0,649.8,1.33,24,923.26
20241227,4,4,888.7,799.8,1.0,24,1240.48
20241228,4,4,789.8,710.8,1.36,24,1001.66
20241229,4,4,812.3,731.1,1.23,24,1127.04
20241230,4,4,805.3,724.7,0.0,24,1094.02
20241231,4,4,860.4,774.4,0.9,24,1115.61
20250101,4,4,842.2,758.0,2.41,24,966.66
20250102,4,4,884.3,795.9,1.18,24,1094.06
20250103,4,4,840.2,756.2,1.65,24,1076.85
20250104,4,4,944.9,850.4,0.7,24,1166.91
20250105,4,4,758.5,682.7,1.63,24,1138.05
20250106,4,4,823.5,741.2,0.41,24,1194.83
20250107,4,4,856.4,770.8,1.34,24,1110.22
20250108,4,4,872.1,784.9,0.63,24,1152.13
20250109,4,4,756.9,681.2,1.09,24,939.41
20250110,4,4,950.2,855.2,1.07,24,1318.89
20250111,4,4,802.5,722.2,0.67,24,969.28
20250112,4,4,805.9,725.3,1.19,24,1210.94
20250113,4,4,774.9,697.4,0.64,24,1055.3
20250114,4,4,819.1,737.2,0.46,24,1137.03
20250115,4,4,816.1,734.5,1.48,24,1086.87
20250116,4,4,837.2,753.5,1.2,24,1231.9
20250117,4,4,797.1,717.4,0.83,24,1014.27
20250118,4,4,828.1,745.3,1.04,24,974.85
20250119,4,4,837.3,753.6,0.44,24,1076.14
20250120,4,4,799.0,719.1,0.57,24,1160.48
20250121,4,4,926.8,834.1,0.34,24,1259.51
20250122,4,4,810.2,729.1,1.13,24,1186.98
20250123,4,4,717.5,645.7,1.48,24,910.26
20250124,4,4,847.7,762.9,1.35,24,1033.73
20250125,4,4,846.6,761.9,1.84,24,1266.61
20250126,4,4,814.7,733.2,1.42,24,1066.59
20250127,4,4,833.1,749.8,1.66,24,1047.83
20250128,4,4,705.4,634.9,0.83,24,947.89
20250129,4,4,848.7,763.9,1.22,24,1159.11
20250130,4,4,818.0,736.2,0.86,24,1097.84
20250131,4,4,903.7,813.4,1.01,24,1169.14
20250201,4,4,851.4,766.3,1.35,24,1262.39
20250202,4,4,854.9,769.4,0.43,24,1252.65
20250203,4,4,846.9,762.2,1.67,24,1087.45
20250204,4,4,808.1,727.3,1.97,24,1051.9
20250205,4,4,867.0,780.3,1.53,24,1243.06
20250206,4,4,846.8,762.1,1.52,24,1238.45
20250207,4,4,852.3,767.0,1.55,24,1077.9
20250208,4,4,811.3,730.2,0.88,24,1103.65
20250209,4,4,805.9,725.3,0.43,24,1080.84
20250210,4,4,835.5,752.0,1.29,24,1026.76
20250211,4,4,809.4,728.4,0.85,24,1042.07
20250212,4,4,807.9,727.1,0.81,24,1086.52
20250213,4,4,856.2,770.6,1.01,24,1236.4
20250214,4,4,805.7,725.2,0.85,24,941.27
20250215,4,4,938.1,844.3,0.77,24,1238.62
20250216,4,4,840.7,756.6,1.06,24,1175.87
20250217,4,4,843.0,758.7,0.98,24,1090.82
20250218,4,4,847.3,762.6,0.23,24,1196.7
20250219,4,4,853.2,767.9,1.67,24,1268.18
20250220,4,4,774.7,697.2,1.1,24,992.67
20250221,4,4,906.5,815.8,1.09,24,1207.84
20250222,4,4,811.8,730.6,2.13,24,1108.06
20250223,4,4,794.4,714.9,0.76,24,1078.6
20250224,4,4,877.8,790.0,1.07,24,1129.28
20250225,4,4,765.6,689.0,0.84,24,1130.96
20250226,4,4,799.6,719.7,0.83,24,1082.6
20250227,4,4,796.3,716.6,1.74,24,987.55
20250228,4,4,948.4,853.5,0.0,24,1439.02
20250301,4,4,648.8,583.9,1.29,24,823.03
20250302,4,4,698.7,628.9,0.11,24,867.47
20250303,4,4,676.8,609.1,0.0,24,920.52
20250304,4,4,607.4,546.6,0.31,24,806.12
20250305,4,4,750.1,675.1,1.13,24,937.71
20250306,4,4,668.9,602.0,1.28,24,901.57
20250307,4,4,604.1,543.7,1.77,24,818.36
20250308,4,4,702.6,632.3,1.57,24,916.17
20250309,4,4,636.5,572.8,0.93,24,862.11
20250310,4,4,746.4,671.7,1.44,24,1081.27
20250311,4,4,809.4,728.5,0.12,24,1196.72
20250312,4,4,730.3,657.2,1.13,24,997.98
20250313,4,4,697.2,627.5,0.14,24,948.93
20250314,4,4,740.5,666.5,0.77,24,943.79
20250315,4,4,700.8,630.7,1.48,24,837.84
20250316,4,4,781.1,703.0,0.6,24,1043.92
20250317,4,4,748.3,673.5,0.55,24,1008.99
20250318,4,4,703.7,633.3,1.81,24,1000.04
20250319,4,4,635.6,572.0,0.88,24,821.47
20250320,4,4,661.6,595.4,0.37,24,871.37
20250321,4,4,795.5,716.0,1.14,24,1014.74
20250322,4,4,690.5,621.4,0.0,24,993.05
20250323,4,4,664.3,597.8,0.0,24,831.71
20250324,4,4,680.6,612.6,0.9,24,914.67
20250325,4,4,693.7,624.3,0.77,24,930.95
20250326,4,4,729.2,656.3,0.67,24,1050.25
20250327,4,4,693.5,624.1,1.17,24,890.05
20250328,4,4,543.8,489.4,1.89,24,739.9
20250329,4,4,662.9,596.6,0.8,24,825.57
20250330,4,4,659.7,593.8,1.04,24,856.37
20250331,4,4,773.2,695.8,1.11,24,1057.14
20250401,4,4,657.0,591.3,0.58,24,963.84
20250402,4,4,673.9,606.5,1.42,24,872.95
20250403,4,4,657.2,591.5,0.0,24,899.91
20250404,4,4,714.2,642.8,0.74,24,956.91
20250405,4,4,741.0,666.9,2.32,24,969.8
20250406,4,4,712.0,640.8,0.1,24,922.24
20250407,4,4,722.9,650.6,0.76,24,1011.71
20250408,4,4,695.6,626.1,1.9,24,999.08
20250409,4,4,713.6,642.3,1.11,24,1118.61
20250410,4,4,721.7,649.5,6.34,24,929.57
20250411,4,4,674.5,607.1,0.77,24,881.36
20250412,4,4,728.1,655.3,0.93,24,902.08
20250413,4,4,754.3,678.9,1.63,24,914.26
20250414,4,4,651.2,586.1,1.28,24,877.57
20250415,4,4,695.3,625.8,0.68,24,1006.15
20250416,4,4,681.1,613.0,1.1,24,890.2
20250417,4,4,593.5,534.2,0.62,24,856.49
20250418,4,4,754.9,679.4,0.9,24,984.44
20250419,4,4,678.9,611.0,0.73,24,900.57
20250420,4,4,704.8,634.3,0.15,24,994.61
20250421,4,4,805.5,724.9,1.91,24,1047.96
20250422,4,4,697.4,627.6,0.18,24,987.57
20250423,4,4,694.5,625.1,1.92,24,870.4
20250424,4,4,665.6,599.0,1.54,24,963.54
20250425,4,4,732.4,659.2,1.51,24,945.1
20250426,4,4,748.8,673.9,0.02,24,1020.22
20250427,4,4,601.7,541.5,1.53,24,797.56
20250428,4,4,792.1,712.9,0.17,24,996.73
20250429,4,4,699.8,629.8,0.85,24,883.98
20250430,4,4,713.2,641.8,0.77,24,987.79
20250501,4,4,702.3,632.1,1.44,24,1033.15
20250502,4,4,724.5,652.1,1.18,24,894.05
20250503,4,4,673.1,605.8,0.76,24,1000.68
20250504,4,4,667.3,600.6,1.41,24,937.39
20250505,4,4,721.6,649.5,0.42,24,912.03
20250506,4,4,699.6,629.7,0.3,24,1030.1
20250507,4,4,732.1,658.9,1.85,24,1000.53
20250508,4,4,716.1,644.5,0.22,24,902.02
20250509,4,4,743.4,669.1,0.98,24,941.55
20250510,4,4,636.0,572.4,1.09,24,826.97
20250511,4,4,685.0,616.5,1.24,24,895.33
20250512,4,4,708.9,638.0,0.75,24,973.48
20250513,4,4,797.0,717.3,1.44,24,1040.65
20250514,4,4,643.1,578.8,0.64,24,848.9
20250515,4,4,694.2,624.8,0.28,24,995.16
20250516,4,4,748.0,673.2,1.01,24,1003.84
20250517,4,4,730.6,657.5,0.98,24,885.78
20250518,4,4,637.9,574.1,1.34,24,860.49
20250519,4,4,764.4,688.0,1.0,24,1093.16
20250520,4,4,677.2,609.5,1.31,24,945.79
